x,CDF(x)
-3.3246,0.000442727363345652
-3.3245,0.000442886167321401
-3.3244,0.000443045024100308
-3.3243,0.000443203933698344
-3.3242,0.000443362896131476
-3.3241,0.000443521911415686
-3.324,0.000443680979566952
-3.3239,0.00044384010060126
-3.3238,0.0004439992745346
-3.3237,0.000444158501382965
-3.3236,0.000444317781162354
-3.3235,0.000444477113888769
-3.3234,0.000444636499578214
-3.3233,0.000444795938246705
-3.3232,0.000444955429910252
-3.3231,0.000445114974584877
-3.323,0.000445274572286605
-3.3229,0.000445434223031458
-3.3228,0.000445593926835474
-3.3227,0.000445753683714689
-3.3226,0.00044591349368514
-3.3225,0.000446073356762874
-3.3224,0.00044623327296394
-3.3223,0.000446393242304392
-3.3222,0.000446553264800289
-3.3221,0.000446713340467689
-3.322,0.000446873469322662
-3.3219,0.000447033651381277
-3.3218,0.000447193886659608
-3.3217,0.000447354175173736
-3.3216,0.000447514516939744
-3.3215,0.000447674911973718
-3.3214,0.000447835360291753
-3.3213,0.000447995861909941
-3.3212,0.000448156416844387
-3.3211,0.000448317025111193
-3.321,0.000448477686726468
-3.3209,0.000448638401706327
-3.3208,0.000448799170066886
-3.3207,0.000448959991824269
-3.3206,0.000449120866994599
-3.3205,0.000449281795594008
-3.3204,0.000449442777638633
-3.3203,0.000449603813144611
-3.3202,0.000449764902128085
-3.3201,0.000449926044605204
-3.32,0.000450087240592118
-3.3199,0.000450248490104985
-3.3198,0.000450409793159965
-3.3197,0.000450571149773223
-3.3196,0.000450732559960927
-3.3195,0.000450894023739252
-3.3194,0.000451055541124375
-3.3193,0.000451217112132479
-3.3192,0.000451378736779749
-3.3191,0.000451540415082375
-3.319,0.000451702147056554
-3.3189,0.000451863932718483
-3.3188,0.000452025772084368
-3.3187,0.000452187665170414
-3.3186,0.000452349611992836
-3.3185,0.000452511612567849
-3.3184,0.000452673666911674
-3.3183,0.000452835775040535
-3.3182,0.000452997936970663
-3.3181,0.000453160152718291
-3.318,0.000453322422299657
-3.3179,0.000453484745731002
-3.3178,0.000453647123028576
-3.3177,0.000453809554208627
-3.3176,0.00045397203928741
-3.3175,0.000454134578281187
-3.3174,0.000454297171206219
-3.3173,0.000454459818078777
-3.3172,0.000454622518915133
-3.3171,0.00045478527373156
-3.317,0.000454948082544345
-3.3169,0.00045511094536977
-3.3168,0.000455273862224125
-3.3167,0.000455436833123704
-3.3166,0.000455599858084807
-3.3165,0.000455762937123736
-3.3164,0.000455926070256798
-3.3163,0.000456089257500302
-3.3162,0.000456252498870569
-3.3161,0.000456415794383914
-3.316,0.000456579144056665
-3.3159,0.000456742547905149
-3.3158,0.000456906005945698
-3.3157,0.000457069518194653
-3.3156,0.000457233084668352
-3.3155,0.000457396705383143
-3.3154,0.000457560380355375
-3.3153,0.000457724109601405
-3.3152,0.00045788789313759
-3.3151,0.000458051730980295
-3.315,0.000458215623145887
-3.3149,0.000458379569650737
-3.3148,0.000458543570511223
-3.3147,0.000458707625743726
-3.3146,0.000458871735364631
-3.3145,0.000459035899390324
-3.3144,0.000459200117837203
-3.3143,0.000459364390721667
-3.3142,0.000459528718060115
-3.3141,0.000459693099868954
-3.314,0.000459857536164598
-3.3139,0.00046002202696346
-3.3138,0.000460186572281963
-3.3137,0.000460351172136526
-3.3136,0.000460515826543583
-3.3135,0.000460680535519564
-3.3134,0.000460845299080908
-3.3133,0.000461010117244055
-3.3132,0.000461174990025451
-3.3131,0.000461339917441549
-3.313,0.000461504899508801
-3.3129,0.000461669936243665
-3.3128,0.00046183502766261
-3.3127,0.000462000173782098
-3.3126,0.000462165374618605
-3.3125,0.000462330630188605
-3.3124,0.00046249594050858
-3.3123,0.000462661305595016
-3.3122,0.000462826725464402
-3.3121,0.000462992200133231
-3.312,0.000463157729618003
-3.3119,0.000463323313935219
-3.3118,0.000463488953101388
-3.3117,0.000463654647133021
-3.3116,0.000463820396046632
-3.3115,0.000463986199858745
-3.3114,0.000464152058585881
-3.3113,0.000464317972244571
-3.3112,0.000464483940851348
-3.3111,0.000464649964422748
-3.311,0.000464816042975315
-3.3109,0.000464982176525597
-3.3108,0.000465148365090141
-3.3107,0.000465314608685505
-3.3106,0.000465480907328247
-3.3105,0.000465647261034933
-3.3104,0.00046581366982213
-3.3103,0.00046598013370641
-3.3102,0.000466146652704352
-3.3101,0.000466313226832537
-3.31,0.00046647985610755
-3.3099,0.000466646540545983
-3.3098,0.000466813280164428
-3.3097,0.000466980074979487
-3.3096,0.000467146925007764
-3.3095,0.000467313830265862
-3.3094,0.000467480790770399
-3.3093,0.000467647806537988
-3.3092,0.000467814877585251
-3.3091,0.000467982003928815
-3.309,0.000468149185585307
-3.3089,0.000468316422571365
-3.3088,0.000468483714903624
-3.3087,0.000468651062598728
-3.3086,0.000468818465673327
-3.3085,0.000468985924144069
-3.3084,0.000469153438027613
-3.3083,0.000469321007340619
-3.3082,0.000469488632099751
-3.3081,0.000469656312321681
-3.308,0.00046982404802308
-3.3079,0.000469991839220628
-3.3078,0.000470159685931007
-3.3077,0.000470327588170904
-3.3076,0.000470495545957011
-3.3075,0.000470663559306025
-3.3074,0.000470831628234643
-3.3073,0.000470999752759573
-3.3072,0.000471167932897523
-3.3071,0.000471336168665207
-3.307,0.000471504460079343
-3.3069,0.000471672807156651
-3.3068,0.000471841209913861
-3.3067,0.000472009668367704
-3.3066,0.000472178182534913
-3.3065,0.000472346752432231
-3.3064,0.000472515378076401
-3.3063,0.000472684059484172
-3.3062,0.000472852796672299
-3.3061,0.000473021589657536
-3.306,0.000473190438456649
-3.3059,0.000473359343086403
-3.3058,0.00047352830356357
-3.3057,0.000473697319904924
-3.3056,0.000473866392127246
-3.3055,0.000474035520247319
-3.3054,0.000474204704281935
-3.3053,0.000474373944247883
-3.3052,0.000474543240161964
-3.3051,0.000474712592040978
-3.305,0.000474881999901732
-3.3049,0.000475051463761038
-3.3048,0.00047522098363571
-3.3047,0.000475390559542569
-3.3046,0.000475560191498438
-3.3045,0.000475729879520147
-3.3044,0.000475899623624528
-3.3043,0.000476069423828418
-3.3042,0.000476239280148661
-3.3041,0.000476409192602104
-3.304,0.000476579161205594
-3.3039,0.000476749185975991
-3.3038,0.000476919266930151
-3.3037,0.00047708940408494
-3.3036,0.000477259597457227
-3.3035,0.000477429847063885
-3.3034,0.000477600152921791
-3.3033,0.000477770515047828
-3.3032,0.000477940933458881
-3.3031,0.000478111408171842
-3.303,0.000478281939203606
-3.3029,0.000478452526571073
-3.3028,0.000478623170291148
-3.3027,0.000478793870380738
-3.3026,0.000478964626856758
-3.3025,0.000479135439736126
-3.3024,0.000479306309035763
-3.3023,0.000479477234772595
-3.3022,0.000479648216963554
-3.3021,0.000479819255625576
-3.302,0.000479990350775601
-3.3019,0.000480161502430572
-3.3018,0.000480332710607439
-3.3017,0.000480503975323155
-3.3016,0.000480675296594679
-3.3015,0.000480846674438972
-3.3014,0.000481018108873002
-3.3013,0.000481189599913738
-3.3012,0.000481361147578159
-3.3011,0.000481532751883242
-3.301,0.000481704412845974
-3.3009,0.000481876130483343
-3.3008,0.000482047904812343
-3.3007,0.000482219735849973
-3.3006,0.000482391623613235
-3.3005,0.000482563568119135
-3.3004,0.000482735569384685
-3.3003,0.000482907627426902
-3.3002,0.000483079742262805
-3.3001,0.000483251913909422
-3.3,0.000483424142383778
-3.2999,0.000483596427702911
-3.2998,0.000483768769883857
-3.2997,0.00048394116894366
-3.2996,0.000484113624899367
-3.2995,0.00048428613776803
-3.2994,0.000484458707566705
-3.2993,0.000484631334312456
-3.2992,0.000484804018022342
-3.2991,0.000484976758713439
-3.299,0.000485149556402819
-3.2989,0.00048532241110756
-3.2988,0.000485495322844746
-3.2987,0.000485668291631465
-3.2986,0.000485841317484811
-3.2985,0.000486014400421878
-3.2984,0.000486187540459768
-3.2983,0.000486360737615589
-3.2982,0.000486533991906449
-3.2981,0.000486707303349463
-3.298,0.000486880671961752
-3.2979,0.000487054097760438
-3.2978,0.000487227580762651
-3.2977,0.000487401120985522
-3.2976,0.00048757471844619
-3.2975,0.000487748373161796
-3.2974,0.000487922085149487
-3.2973,0.000488095854426413
-3.2972,0.000488269681009731
-3.2971,0.000488443564916599
-3.297,0.000488617506164182
-3.2969,0.000488791504769649
-3.2968,0.000488965560750174
-3.2967,0.000489139674122936
-3.2966,0.000489313844905114
-3.2965,0.000489488073113898
-3.2964,0.000489662358766479
-3.2963,0.000489836701880052
-3.2962,0.000490011102471819
-3.2961,0.000490185560558984
-3.296,0.000490360076158756
-3.2959,0.000490534649288352
-3.2958,0.000490709279964986
-3.2957,0.000490883968205886
-3.2956,0.000491058714028277
-3.2955,0.000491233517449392
-3.2954,0.000491408378486467
-3.2953,0.000491583297156744
-3.2952,0.000491758273477468
-3.2951,0.000491933307465892
-3.295,0.000492108399139266
-3.2949,0.000492283548514854
-3.2948,0.000492458755609918
-3.2947,0.000492634020441726
-3.2946,0.000492809343027553
-3.2945,0.000492984723384674
-3.2944,0.000493160161530374
-3.2943,0.000493335657481936
-3.2942,0.000493511211256653
-3.2941,0.000493686822871822
-3.294,0.000493862492344741
-3.2939,0.000494038219692717
-3.2938,0.000494214004933058
-3.2937,0.000494389848083077
-3.2936,0.000494565749160095
-3.2935,0.000494741708181432
-3.2934,0.000494917725164417
-3.2933,0.000495093800126383
-3.2932,0.000495269933084665
-3.2931,0.000495446124056604
-3.293,0.000495622373059549
-3.2929,0.000495798680110845
-3.2928,0.000495975045227851
-3.2927,0.000496151468427925
-3.2926,0.00049632794972843
-3.2925,0.000496504489146737
-3.2924,0.000496681086700215
-3.2923,0.000496857742406245
-3.2922,0.000497034456282209
-3.2921,0.000497211228345492
-3.292,0.000497388058613487
-3.2919,0.000497564947103588
-3.2918,0.000497741893833197
-3.2917,0.000497918898819719
-3.2916,0.000498095962080561
-3.2915,0.000498273083633141
-3.2914,0.000498450263494875
-3.2913,0.000498627501683187
-3.2912,0.000498804798215504
-3.2911,0.00049898215310926
-3.291,0.000499159566381891
-3.2909,0.000499337038050838
-3.2908,0.000499514568133547
-3.2907,0.000499692156647471
-3.2906,0.000499869803610063
-3.2905,0.000500047509038783
-3.2904,0.000500225272951096
-3.2903,0.00050040309536447
-3.2902,0.000500580976296381
-3.2901,0.000500758915764304
-3.29,0.000500936913785723
-3.2899,0.000501114970378126
-3.2898,0.000501293085559004
-3.2897,0.000501471259345853
-3.2896,0.000501649491756177
-3.2895,0.000501827782807477
-3.2894,0.000502006132517267
-3.2893,0.00050218454090306
-3.2892,0.000502363007982376
-3.2891,0.000502541533772738
-3.289,0.000502720118291676
-3.2889,0.000502898761556722
-3.2888,0.000503077463585415
-3.2887,0.000503256224395296
-3.2886,0.000503435044003913
-3.2885,0.000503613922428817
-3.2884,0.000503792859687564
-3.2883,0.000503971855797716
-3.2882,0.000504150910776834
-3.2881,0.000504330024642494
-3.288,0.000504509197412268
-3.2879,0.000504688429103734
-3.2878,0.000504867719734476
-3.2877,0.000505047069322083
-3.2876,0.000505226477884148
-3.2875,0.00050540594543827
-3.2874,0.000505585472002047
-3.2873,0.000505765057593091
-3.2872,0.000505944702229009
-3.2871,0.000506124405927419
-3.287,0.00050630416870594
-3.2869,0.0005064839905822
-3.2868,0.000506663871573828
-3.2867,0.000506843811698456
-3.2866,0.000507023810973724
-3.2865,0.000507203869417278
-3.2864,0.000507383987046764
-3.2863,0.000507564163879836
-3.2862,0.00050774439993415
-3.2861,0.00050792469522737
-3.286,0.000508105049777163
-3.2859,0.000508285463601198
-3.2858,0.000508465936717151
-3.2857,0.000508646469142705
-3.2856,0.000508827060895544
-3.2855,0.000509007711993358
-3.2854,0.000509188422453842
-3.2853,0.000509369192294693
-3.2852,0.000509550021533618
-3.2851,0.000509730910188322
-3.285,0.000509911858276521
-3.2849,0.000510092865815931
-3.2848,0.000510273932824273
-3.2847,0.000510455059319276
-3.2846,0.000510636245318673
-3.2845,0.000510817490840196
-3.2844,0.000510998795901588
-3.2843,0.000511180160520595
-3.2842,0.000511361584714966
-3.2841,0.000511543068502457
-3.284,0.000511724611900825
-3.2839,0.000511906214927837
-3.2838,0.000512087877601259
-3.2837,0.000512269599938866
-3.2836,0.000512451381958435
-3.2835,0.000512633223677748
-3.2834,0.000512815125114594
-3.2833,0.000512997086286765
-3.2832,0.000513179107212054
-3.2831,0.000513361187908267
-3.283,0.000513543328393206
-3.2829,0.000513725528684683
-3.2828,0.000513907788800513
-3.2827,0.000514090108758516
-3.2826,0.000514272488576517
-3.2825,0.000514454928272343
-3.2824,0.000514637427863828
-3.2823,0.000514819987368813
-3.2822,0.000515002606805139
-3.2821,0.000515185286190654
-3.282,0.00051536802554321
-3.2819,0.000515550824880665
-3.2818,0.000515733684220881
-3.2817,0.000515916603581722
-3.2816,0.000516099582981061
-3.2815,0.000516282622436773
-3.2814,0.000516465721966738
-3.2813,0.000516648881588842
-3.2812,0.000516832101320975
-3.2811,0.000517015381181028
-3.281,0.000517198721186905
-3.2809,0.000517382121356507
-3.2808,0.000517565581707741
-3.2807,0.000517749102258524
-3.2806,0.000517932683026768
-3.2805,0.000518116324030401
-3.2804,0.000518300025287348
-3.2803,0.000518483786815539
-3.2802,0.000518667608632912
-3.2801,0.000518851490757409
-3.28,0.000519035433206973
-3.2799,0.000519219435999559
-3.2798,0.000519403499153116
-3.2797,0.000519587622685609
-3.2796,0.000519771806615
-3.2795,0.000519956050959258
-3.2794,0.000520140355736358
-3.2793,0.000520324720964279
-3.2792,0.000520509146661002
-3.2791,0.000520693632844518
-3.279,0.000520878179532816
-3.2789,0.000521062786743897
-3.2788,0.00052124745449576
-3.2787,0.000521432182806413
-3.2786,0.000521616971693868
-3.2785,0.000521801821176139
-3.2784,0.000521986731271251
-3.2783,0.000522171701997224
-3.2782,0.00052235673337209
-3.2781,0.000522541825413887
-3.278,0.000522726978140651
-3.2779,0.000522912191570428
-3.2778,0.000523097465721267
-3.2777,0.000523282800611219
-3.2776,0.000523468196258347
-3.2775,0.00052365365268071
-3.2774,0.000523839169896377
-3.2773,0.000524024747923421
-3.2772,0.00052421038677992
-3.2771,0.000524396086483954
-3.277,0.000524581847053612
-3.2769,0.000524767668506982
-3.2768,0.000524953550862163
-3.2767,0.000525139494137254
-3.2766,0.000525325498350361
-3.2765,0.000525511563519596
-3.2764,0.00052569768966307
-3.2763,0.000525883876798906
-3.2762,0.000526070124945228
-3.2761,0.000526256434120163
-3.276,0.000526442804341846
-3.2759,0.000526629235628415
-3.2758,0.000526815727998014
-3.2757,0.000527002281468792
-3.2756,0.000527188896058898
-3.2755,0.000527375571786494
-3.2754,0.000527562308669738
-3.2753,0.000527749106726799
-3.2752,0.000527935965975848
-3.2751,0.000528122886435062
-3.275,0.000528309868122621
-3.2749,0.000528496911056712
-3.2748,0.000528684015255523
-3.2747,0.000528871180737253
-3.2746,0.000529058407520098
-3.2745,0.000529245695622265
-3.2744,0.000529433045061963
-3.2743,0.000529620455857406
-3.2742,0.000529807928026815
-3.2741,0.000529995461588409
-3.274,0.000530183056560419
-3.2739,0.00053037071296108
-3.2738,0.000530558430808627
-3.2737,0.000530746210121303
-3.2736,0.000530934050917358
-3.2735,0.000531121953215039
-3.2734,0.000531309917032608
-3.2733,0.000531497942388323
-3.2732,0.000531686029300452
-3.2731,0.000531874177787266
-3.273,0.000532062387867041
-3.2729,0.000532250659558057
-3.2728,0.0005324389928786
-3.2727,0.000532627387846959
-3.2726,0.000532815844481429
-3.2725,0.000533004362800311
-3.2724,0.000533192942821907
-3.2723,0.00053338158456453
-3.2722,0.000533570288046488
-3.2721,0.000533759053286104
-3.272,0.000533947880301702
-3.2719,0.000534136769111607
-3.2718,0.000534325719734154
-3.2717,0.000534514732187679
-3.2716,0.000534703806490526
-3.2715,0.000534892942661043
-3.2714,0.000535082140717578
-3.2713,0.000535271400678492
-3.2712,0.000535460722562145
-3.2711,0.000535650106386902
-3.271,0.000535839552171135
-3.2709,0.000536029059933221
-3.2708,0.00053621862969154
-3.2707,0.000536408261464475
-3.2706,0.000536597955270417
-3.2705,0.000536787711127765
-3.2704,0.000536977529054914
-3.2703,0.00053716740907027
-3.2702,0.000537357351192242
-3.2701,0.000537547355439244
-3.27,0.000537737421829696
-3.2699,0.00053792755038202
-3.2698,0.000538117741114645
-3.2697,0.000538307994046003
-3.2696,0.000538498309194534
-3.2695,0.000538688686578679
-3.2694,0.000538879126216887
-3.2693,0.000539069628127608
-3.2692,0.000539260192329302
-3.2691,0.000539450818840429
-3.269,0.000539641507679455
-3.2689,0.000539832258864853
-3.2688,0.000540023072415098
-3.2687,0.000540213948348672
-3.2686,0.000540404886684062
-3.2685,0.000540595887439756
-3.2684,0.00054078695063425
-3.2683,0.000540978076286044
-3.2682,0.000541169264413644
-3.2681,0.000541360515035561
-3.268,0.000541551828170306
-3.2679,0.000541743203836401
-3.2678,0.000541934642052371
-3.2677,0.000542126142836743
-3.2676,0.000542317706208051
-3.2675,0.000542509332184834
-3.2674,0.000542701020785636
-3.2673,0.000542892772029005
-3.2672,0.000543084585933493
-3.2671,0.000543276462517659
-3.267,0.000543468401800065
-3.2669,0.000543660403799278
-3.2668,0.000543852468533872
-3.2667,0.000544044596022424
-3.2666,0.000544236786283514
-3.2665,0.00054442903933573
-3.2664,0.000544621355197663
-3.2663,0.000544813733887909
-3.2662,0.000545006175425071
-3.2661,0.000545198679827753
-3.266,0.000545391247114567
-3.2659,0.000545583877304129
-3.2658,0.000545776570415058
-3.2657,0.00054596932646598
-3.2656,0.000546162145475525
-3.2655,0.000546355027462328
-3.2654,0.000546547972445031
-3.2653,0.000546740980442273
-3.2652,0.000546934051472709
-3.2651,0.00054712718555499
-3.265,0.000547320382707777
-3.2649,0.000547513642949733
-3.2648,0.000547706966299526
-3.2647,0.000547900352775832
-3.2646,0.000548093802397326
-3.2645,0.000548287315182693
-3.2644,0.000548480891150623
-3.2643,0.000548674530319806
-3.2642,0.000548868232708941
-3.2641,0.00054906199833673
-3.264,0.000549255827221881
-3.2639,0.000549449719383107
-3.2638,0.000549643674839124
-3.2637,0.000549837693608653
-3.2636,0.000550031775710423
-3.2635,0.000550225921163164
-3.2634,0.000550420129985614
-3.2633,0.000550614402196515
-3.2632,0.000550808737814609
-3.2631,0.000551003136858652
-3.263,0.000551197599347397
-3.2629,0.000551392125299605
-3.2628,0.000551586714734043
-3.2627,0.000551781367669479
-3.2626,0.000551976084124691
-3.2625,0.000552170864118459
-3.2624,0.000552365707669567
-3.2623,0.000552560614796804
-3.2622,0.000552755585518966
